loan_id,disbursement_date,expire_date,is_employed,loan_amount,number_of_defaults,outstanding_balance,interest_rate,age,remaining_term,salary,sector,currency,loan_status
176,2021-04-10,2021-08-17,1.0,35546.92005381756,9.0,2871.131584821449,0.16215129341713366,54.0,56.0,-9807.620335638712,Manufacturing,EUR,Non-Default
177,2021-09-18,2022-04-17,1.0,46290.5083805563,2.0,13920.552966774292,0.03086448207872866,43.0,23.0,-3182.906771547953,IT,EUR,Non-Default
178,2020-04-11,2020-11-23,1.0,34509.43724032719,7.0,29883.92928220256,0.2035013030578815,29.0,33.0,1631.0297552751126,Retail,GBP,Default
179,2020-04-19,2020-08-26,0.0,42285.55271545236,2.0,26604.87098246995,0.19275342463752948,45.0,22.0,19215.74497233747,Agriculture,EUR,Default
180,2020-01-06,2020-12-09,1.0,28636.418479592718,2.0,24404.860951111328,0.07353561542769481,21.0,34.0,2972.009317571208,Retail,ZWL,Non-Default
181,2022-03-16,2022-11-12,1.0,18165.54001669092,2.0,11059.345688156984,0.019667445435047854,48.0,20.0,-9553.604090960396,Retail,USD,Non-Default
182,2020-11-13,2021-02-01,1.0,40776.07052533324,1.0,15271.119358118332,0.10633076673518281,52.0,21.0,5756.266541027506,Manufacturing,ZWL,Default
183,2021-11-10,2022-10-11,0.0,6534.143598379288,8.0,21547.744465203803,0.13146515542592999,46.0,42.0,9520.401730131667,Retail,USD,Default
184,2022-07-14,2023-05-16,0.0,47781.946057971996,1.0,24913.70019406432,0.16048239623478117,55.0,7.0,-2198.2495090120983,Services,USD,Non-Default
185,2020-10-02,2021-09-10,1.0,48638.6610545192,0.0,11723.999517168597,0.10902863019218434,43.0,10.0,14381.220364333476,IT,AUD,Non-Default
186,2021-12-05,2022-10-21,1.0,30026.798125508027,3.0,21499.2258312498,0.16560336703505799,50.0,32.0,12657.94519768664,Agriculture,ZWL,Non-Default
187,2020-11-01,2021-03-20,0.0,20775.28610374147,4.0,24999.374629720332,0.22938204785905428,43.0,8.0,1933.0976523199115,Retail,EUR,Non-Default
188,2021-03-20,2021-06-18,1.0,14774.69093975018,4.0,5414.0958603399395,0.1302084306480305,22.0,25.0,-6493.691330875579,IT,GBP,Default
189,2022-02-14,2023-01-15,1.0,6888.440459523546,4.0,5404.8039906189515,0.0948548254252719,19.0,45.0,8045.630549760444,Manufacturing,AUD,Default
190,2022-03-26,2022-06-06,1.0,7726.678000208913,9.0,14834.137034716327,0.04405039700725083,40.0,25.0,-2126.3452241023597,IT,USD,Non-Default
191,2020-07-15,2021-01-09,1.0,16406.771264984563,8.0,4237.782464365334,0.07782787446704134,30.0,38.0,-812.62441952275,Agriculture,ZWL,Non-Default
192,2022-09-16,2023-04-19,0.0,40694.153213864156,4.0,8781.330069311378,0.031636876564305076,36.0,37.0,-8149.786707997967,Manufacturing,ZWL,Non-Default
193,2021-03-20,2021-11-21,0.0,15607.883624444527,5.0,19118.168286050204,0.20995583130369894,58.0,57.0,-3211.05235795926,Agriculture,EUR,Non-Default
194,2020-06-25,2021-04-12,1.0,49452.068169368,6.0,7984.799654843099,0.032799836731702336,42.0,31.0,-9047.53833515306,IT,AUD,Non-Default
195,2022-09-19,2023-02-09,1.0,40417.331482068585,5.0,19836.85198330261,0.08699884734622516,42.0,49.0,7637.681725493159,Services,ZWL,Non-Default
196,2021-10-20,2022-08-19,1.0,15940.846436099207,3.0,24970.508407335692,0.14914755281001665,45.0,55.0,-7417.383940211282,Services,GBP,Default
197,2021-08-27,2021-11-13,0.0,15743.744228253512,4.0,5681.989608186224,0.10744812298550549,32.0,48.0,11694.562990943945,Manufacturing,GBP,Non-Default
198,2021-08-14,2022-04-15,0.0,18123.19200280099,1.0,20062.088524056908,0.24750357037924778,18.0,22.0,-9738.788431244617,IT,EUR,Default
199,2022-08-19,2023-08-09,0.0,6888.440459523546,9.0,4949.306369338717,0.10615651571227881,46.0,21.0,18688.623452171287,Manufacturing,EUR,Non-Default
200,2022-02-17,2022-07-31,0.0,5653.580432406032,3.0,21560.36836824191,0.1935082221245857,39.0,3.0,867.294879129644,IT,EUR,Non-Default
201,2020-07-27,2021-07-08,1.0,14404.49213995635,1.0,29390.32999620868,0.11067310741882466,41.0,13.0,408.25085777926506,Retail,GBP,Non-Default
202,2022-05-01,2022-06-23,1.0,25511.603724911874,3.0,16088.36053955616,0.20076123650869282,59.0,2.0,-7331.745869112241,Retail,GBP,Default
203,2020-11-06,2021-10-11,1.0,18079.392603141783,4.0,11545.733936825714,0.058308858998383555,21.0,43.0,1350.6638626581152,Agriculture,GBP,Non-Default
204,2021-08-06,2022-01-04,0.0,16664.53865853321,2.0,11420.918380643277,0.12014584210936521,20.0,1.0,14064.093256735734,Agriculture,EUR,Non-Default
205,2022-01-17,2022-07-11,1.0,40996.105741725354,3.0,16617.6314620759,0.23185363470421347,21.0,12.0,4551.220166174284,IT,USD,Default
206,2022-10-21,2023-05-10,1.0,43451.45469852961,3.0,20848.963375635318,0.22998535195311762,58.0,25.0,12182.728665161576,Services,USD,Default
207,2022-10-17,2022-11-30,1.0,20140.562298899236,6.0,28885.777743820887,0.21278155541659446,48.0,34.0,7349.924439352184,Agriculture,USD,Default
208,2022-04-24,2023-01-20,1.0,23275.066207810236,1.0,4738.30163034383,0.1257536072142949,32.0,24.0,4215.1292207400475,Services,EUR,Non-Default
209,2020-09-26,2021-04-07,1.0,21137.625172615,2.0,22770.994192116133,0.2309867078000897,56.0,52.0,-7900.132051903707,Agriculture,ZWL,Non-Default
210,2022-03-12,2022-06-28,1.0,3817.309614704678,6.0,25620.089039167637,0.12797332945399903,43.0,29.0,5770.945396972045,Agriculture,EUR,Non-Default
211,2020-08-22,2021-04-26,1.0,16429.637717226702,9.0,9717.505754780765,0.2062609932037575,56.0,36.0,3873.739822901316,Agriculture,AUD,Non-Default
212,2020-12-25,2021-04-01,1.0,6256.597149157727,6.0,15368.309151738904,0.2017841390115074,49.0,40.0,2194.684565876718,Agriculture,ZWL,Non-Default
213,2020-12-15,2021-09-07,1.0,13541.791934216142,6.0,22099.253598302777,0.13067197069843375,22.0,27.0,-8195.476517905616,IT,EUR,Non-Default
214,2021-03-11,2021-06-14,1.0,31758.67148949072,6.0,29486.649919188334,0.18379017864678165,18.0,57.0,-827.1307575251412,Manufacturing,EUR,Non-Default
215,2021-11-17,2022-01-25,0.0,27837.618477832475,8.0,2422.115352000408,0.21838982257165648,33.0,54.0,11942.287379759164,Agriculture,GBP,Non-Default
216,2020-10-11,2021-07-13,1.0,3096.478390166202,2.0,23721.284132504323,0.23083340597820412,35.0,35.0,19299.76581493692,IT,AUD,Non-Default
217,2021-08-29,2021-11-25,1.0,38439.50118790791,6.0,7067.059554081704,0.07815091881244132,54.0,20.0,5042.904833130035,Agriculture,ZWL,Non-Default
218,2022-02-05,2022-09-08,0.0,36932.13471605075,0.0,10657.427131710054,0.11418732101405406,58.0,53.0,11161.352276984238,Retail,EUR,Non-Default
219,2020-01-31,2020-09-23,1.0,28433.876578332136,6.0,18977.25725857819,0.12233165201372613,60.0,22.0,-9691.316758787736,Services,AUD,Non-Default
220,2020-08-07,2021-05-18,0.0,44518.085876705,4.0,4943.494972657197,0.2254244471701108,27.0,52.0,-5191.159730732021,Retail,GBP,Non-Default
221,2020-07-08,2020-09-28,1.0,49283.97540788284,5.0,3582.5431980296516,0.187011455492779,45.0,47.0,4320.391426533341,Services,USD,Default
222,2021-10-01,2022-03-15,1.0,43628.00717261608,0.0,2320.99242304595,0.10449733788718728,38.0,28.0,-5529.714706777293,Retail,EUR,Non-Default
223,2021-03-27,2021-10-11,1.0,23658.860803460928,3.0,10796.58979053495,0.20779116889623023,55.0,26.0,-2849.148574608944,Agriculture,AUD,Default
224,2021-08-17,2021-11-28,1.0,3980.9822244322686,6.0,26140.95133671545,0.08784759992077662,34.0,13.0,4986.222948439734,Manufacturing,USD,Default
225,2022-02-26,2022-07-01,1.0,37168.2141666969,1.0,9250.897316503348,0.10775711067312066,58.0,39.0,6462.5936482014295,Services,EUR,Default
226,2022-05-27,2023-05-20,1.0,1008.8983073740199,9.0,21943.63674861676,0.1312439684858319,50.0,56.0,-5655.67308051803,Retail,USD,Default
227,2020-11-09,2021-04-01,,28578.061007290664,6.0,29685.82023638672,0.05668464621967532,37.0,30.0,-6226.050790944842,Manufacturing,AUD,Non-Default
228,2021-02-11,2021-04-13,1.0,39760.582420867875,6.0,18355.389257954103,0.21383000874538372,20.0,34.0,2131.7909540004694,Agriculture,AUD,Non-Default
229,2020-08-12,2020-10-25,0.0,3994.856634525653,9.0,25580.395967207867,0.2145567966636615,30.0,46.0,8523.977617276534,Manufacturing,AUD,Default
230,2020-07-20,2020-12-22,1.0,19489.0054766739,8.0,8156.79374663987,0.23820914682741165,50.0,8.0,26.123177543773636,Agriculture,GBP,Default
231,2020-07-05,2021-03-19,0.0,49964.27327413842,7.0,25212.61375356788,0.21878286883749254,19.0,27.0,13722.398263259947,Services,AUD,Default
232,2022-11-06,2023-05-31,1.0,49528.86993250836,8.0,10926.166703615138,0.14001514303150428,50.0,20.0,-6082.666743283446,Manufacturing,EUR,Default
233,2022-09-06,2023-07-29,1.0,1494.5030892028385,7.0,29082.71695738847,0.22917519720539145,26.0,46.0,-9918.756724879144,Retail,GBP,Non-Default
234,2021-03-20,2021-09-07,1.0,15140.201113530775,6.0,20685.007183203998,0.22370600539838767,56.0,34.0,-9082.167424128325,IT,AUD,Non-Default
235,2021-02-10,2022-02-05,1.0,44208.23882312491,3.0,8550.08189853089,0.11925248617794847,27.0,55.0,-8812.133053882573,Services,AUD,Default
236,2022-02-23,2023-01-05,0.0,24082.37743844525,7.0,5096.592439782067,0.08681020857171796,57.0,54.0,-2227.1691500457773,IT,AUD,Default
237,2022-12-20,2023-03-31,1.0,48843.335560761814,5.0,3169.825444212403,0.13635717141460751,49.0,36.0,264.5006634733618,Retail,EUR,Non-Default
238,2022-06-19,2023-03-12,1.0,2951.851796923225,8.0,8939.274223270948,0.14789583755572963,46.0,40.0,10614.452253167725,Agriculture,USD,Default
239,2020-11-30,2021-03-11,1.0,42459.54717645247,4.0,10962.220297488993,0.049376066850326535,30.0,32.0,6678.2361461166,Agriculture,GBP,Non-Default
240,2022-01-18,2022-08-02,1.0,29568.34033531619,6.0,5598.519603147664,0.08503845065628056,19.0,8.0,12995.083810557888,Services,AUD,Non-Default
241,2020-10-24,2021-09-20,0.0,28179.02510543303,7.0,244.63783378289028,0.11152814030745352,40.0,28.0,-1627.9932681047121,Retail,ZWL,Non-Default
242,2021-06-09,2021-09-03,,2822.1446476233377,4.0,4751.87683176395,0.15648321177526256,49.0,32.0,-8078.868291941825,Services,GBP,Default
243,2020-07-19,2021-06-15,0.0,36795.3756846492,7.0,11713.85754995322,0.05835561199066033,27.0,14.0,-9109.370130391691,Agriculture,GBP,Non-Default
244,2021-09-13,2022-05-18,1.0,6759.542232895343,7.0,7386.561451591874,0.10657527174894633,23.0,18.0,-3194.2690827876886,Retail,USD,Non-Default
245,2022-05-23,2022-08-27,1.0,19077.48537834009,4.0,14962.350675343081,0.23670713372322938,32.0,2.0,13224.75102344037,Manufacturing,GBP,Non-Default
246,2021-11-22,2022-08-07,0.0,5904.308396566158,8.0,20048.85555083954,0.1795274449164247,22.0,40.0,-4912.678040432625,IT,EUR,Non-Default
247,2020-01-08,2020-02-21,1.0,42458.7687005887,8.0,6642.816575527727,0.18976028238209627,38.0,47.0,5503.51950116176,Services,GBP,Non-Default
248,2020-06-13,2020-09-04,,16773.26276054615,1.0,17341.850443569154,0.19581607213967928,60.0,29.0,11070.015648129618,IT,EUR,Non-Default
249,2020-06-08,2020-11-23,,27899.45995770518,7.0,6238.8339571260985,0.04633896073243601,34.0,50.0,7413.619620909205,Manufacturing,EUR,Non-Default
250,2020-04-14,2020-12-20,0.0,31893.152308005003,8.0,20848.822346490426,0.1965256479369978,32.0,45.0,13935.143344778098,Agriculture,EUR,Non-Default
251,2020-07-29,2021-06-13,1.0,25680.959220349694,5.0,20312.591765462545,0.14068852137063206,24.0,24.0,17448.99063519957,Retail,AUD,Non-Default
252,2020-03-12,2021-02-14,1.0,24042.96196174425,4.0,17399.839991491594,0.13783539470920472,59.0,37.0,14776.033235853789,Manufacturing,GBP,Default
253,2021-06-15,2022-01-02,0.0,41672.246749756545,3.0,3804.9460553909075,0.0740363715871538,20.0,10.0,-7154.811012160952,IT,USD,Non-Default
254,2020-10-22,2021-06-26,1.0,46482.136232620694,0.0,28941.074131800462,0.038356375189785796,60.0,8.0,-9724.227165490516,Manufacturing,EUR,Default
255,2020-07-04,2021-02-02,1.0,43573.898592267244,7.0,15937.782597516467,0.18743966444513843,33.0,50.0,1454.2616778995998,Agriculture,EUR,Non-Default
256,2022-08-17,2022-11-11,1.0,43672.630197711565,3.0,26779.10449416192,0.18382859843889496,39.0,34.0,7858.773101842642,Manufacturing,ZWL,Non-Default
257,2022-09-03,2023-02-01,0.0,19197.241661419655,4.0,28337.072245230313,0.07856183338792609,55.0,55.0,17460.53915125046,Manufacturing,USD,Non-Default
258,2022-12-14,2023-06-19,1.0,25613.20119255609,2.0,24458.636311842274,0.07702492919076448,46.0,10.0,-4323.767978273328,Services,EUR,Non-Default
259,2022-12-17,2023-06-10,1.0,40903.9764553895,1.0,1769.3463667021947,0.10074716315952598,39.0,22.0,-5897.436856735222,Retail,USD,Non-Default
260,2022-01-07,2022-03-19,1.0,43097.614808384475,1.0,19703.877008636766,0.2470559460455196,62.0,21.0,18152.074587724022,Retail,AUD,Non-Default
261,2020-10-10,2021-07-06,1.0,18604.85547667443,8.0,5072.235017932912,0.22453102463684987,35.0,33.0,14692.267151506134,Services,ZWL,Non-Default
262,2022-07-20,2023-05-17,,17318.863521848256,7.0,9185.65265460353,0.09521534935014607,28.0,48.0,19676.534021397627,Retail,ZWL,Default
263,2021-09-12,2021-11-30,1.0,46883.04906859891,9.0,22490.166561511407,0.05222874638026124,43.0,23.0,10902.32206043565,Agriculture,EUR,Default
264,2020-04-24,2020-06-03,1.0,26823.689752555656,5.0,14113.94285514666,0.10914375560158407,57.0,24.0,-9562.757054761545,IT,EUR,Non-Default
265,2022-01-12,2022-11-14,0.0,11614.919962704884,5.0,11507.659010916828,0.21647143778776018,40.0,35.0,-8305.817946059427,IT,GBP,Non-Default
266,2022-08-18,2023-01-19,0.0,4002.8126782900536,4.0,25866.129728586115,0.23067135095868005,41.0,13.0,19784.542389937193,Manufacturing,AUD,Non-Default
267,2021-10-31,2021-12-13,1.0,48941.662213801246,6.0,25955.35287131928,0.12441789904274779,22.0,51.0,-652.9398032844547,Retail,USD,Non-Default
268,2022-02-28,2023-02-04,0.0,6486.48173128511,3.0,8033.681990117394,0.11180377709444872,43.0,32.0,19638.8501523411,Services,ZWL,Non-Default
269,2021-03-18,2022-01-03,1.0,45668.915029219104,7.0,3918.600286429309,0.0969161315536884,52.0,13.0,-8412.866745654977,IT,GBP,Non-Default
270,2020-05-23,2020-11-01,1.0,31007.942787935244,6.0,22578.663098748588,0.17948027481813011,53.0,35.0,8068.055789952497,IT,USD,Default
271,2022-03-01,2022-11-10,0.0,44720.74890476732,3.0,26474.681410410638,0.2446852580223524,60.0,16.0,14947.740054545517,Retail,EUR,Default
272,2020-12-11,2021-09-08,0.0,8724.473284494366,2.0,19806.835204861873,0.13903629777070492,63.0,13.0,18827.77546899136,Manufacturing,USD,Non-Default
273,2020-07-07,2021-06-23,0.0,42502.18242053697,5.0,20089.607857529227,0.056142225322673635,43.0,13.0,708.27279446992,Agriculture,AUD,Default
274,2020-07-25,2021-06-30,0.0,16171.989113774209,5.0,19108.665124723335,0.04769784032605912,41.0,56.0,14368.69577514318,Services,GBP,Non-Default
275,2020-07-11,2020-11-08,1.0,47893.58480963532,3.0,5746.3359939185375,0.07774942195378205,55.0,28.0,14119.20224193432,Agriculture,AUD,Non-Default
276,2021-01-30,2021-07-13,1.0,17930.842319074745,6.0,29178.554363910287,0.049667659521730155,48.0,8.0,5656.032097922443,Agriculture,USD,Non-Default
277,2022-06-07,2022-10-25,0.0,9424.592513042346,6.0,9276.114581234518,0.11767366979859563,35.0,34.0,17311.87005131499,IT,GBP,Non-Default
278,2021-06-27,2022-01-09,1.0,4908.49162719199,9.0,18575.46130703038,0.07387219876486933,26.0,24.0,-3086.2982968210026,Agriculture,AUD,nan
279,2020-04-19,2020-11-16,0.0,47632.25040802716,9.0,17070.255491120617,0.236659898639947,52.0,11.0,9326.66912135747,Services,GBP,Non-Default
280,2022-07-28,2023-02-03,0.0,42285.58662225187,2.0,8674.553579889016,0.10435970462694838,21.0,24.0,3748.704790769607,IT,ZWL,Default
281,2022-09-07,2023-03-16,0.0,35244.029543084594,0.0,19372.562765223418,0.22730478644414323,64.0,5.0,13918.082823355999,Services,USD,Non-Default
282,2020-03-09,2020-05-14,1.0,48598.23859014687,3.0,19335.11110226263,0.0783376231936147,24.0,32.0,11470.913265879044,Manufacturing,USD,Default
283,2021-12-02,2022-10-08,1.0,42629.78368949384,6.0,5440.735458234777,0.026013192163107934,26.0,49.0,11896.927644461433,Agriculture,EUR,Non-Default
284,2020-01-17,2020-12-22,1.0,19192.99588651268,5.0,11223.393943238727,0.23667575524028395,63.0,14.0,13455.735098776047,IT,EUR,Non-Default
285,2022-11-17,2023-03-13,1.0,788.312399954654,1.0,26088.99801657445,0.23693953992585073,53.0,6.0,6180.517739558361,IT,AUD,Non-Default
286,2020-10-24,2021-02-19,1.0,37067.380875049355,5.0,18631.666635451238,0.06485770430928549,64.0,2.0,15072.667755582013,Services,EUR,Non-Default
287,2020-09-18,2021-05-14,1.0,49940.129035226666,3.0,3454.4913349773533,0.052444158970047436,52.0,22.0,4026.4726645090723,IT,GBP,Non-Default
288,2021-04-06,2022-01-12,1.0,26651.977889189755,1.0,1367.6599358240437,0.13839428243061963,54.0,36.0,-451.28596540207036,Retail,EUR,Non-Default
289,2020-05-02,2020-10-20,1.0,44002.22327308456,0.0,23893.055326895566,0.15560271495263517,54.0,36.0,18138.512841365548,Services,GBP,Default
290,2022-03-28,2022-11-24,1.0,29028.520988191707,6.0,27635.743576435867,0.11043101163394062,47.0,32.0,12142.963185046643,Services,USD,Non-Default
291,2020-03-16,2021-02-18,1.0,11606.025419540914,3.0,13741.14888477135,0.21004659799804049,30.0,29.0,1088.1236275766878,Manufacturing,USD,Non-Default
292,2020-09-29,2021-04-26,1.0,7171.667577122256,6.0,12459.450261598004,0.19581607213967928,24.0,21.0,-5354.856875556272,Retail,EUR,Non-Default
293,2021-12-29,2022-04-29,0.0,46796.66699266858,5.0,6168.601990308489,0.12821386317145445,57.0,59.0,8753.1088067495,Agriculture,ZWL,Non-Default
294,2022-07-23,2023-06-16,1.0,23113.02766974896,1.0,23436.919530084484,0.08347189199907913,33.0,25.0,14503.887316248758,Manufacturing,GBP,Default
295,2020-09-21,2021-04-26,1.0,11052.626898082355,2.0,18846.92266802543,0.24809130963950396,32.0,43.0,2270.4403790741417,Agriculture,USD,Default
296,2022-02-09,2022-06-20,1.0,612.3655748333476,8.0,3310.1621542936446,0.09369000024635292,55.0,39.0,-6341.263670092523,Manufacturing,ZWL,Default
297,2021-01-01,2021-07-06,0.0,16356.187619207765,9.0,19013.357743697252,0.1455875422021618,41.0,45.0,4294.729640737733,Agriculture,AUD,Non-Default
298,2022-11-14,2023-10-10,1.0,35457.65468422086,1.0,6000.842039926404,0.17862963205512483,40.0,53.0,-4081.260039421618,Retail,EUR,Default
299,2020-07-22,2020-09-23,1.0,47032.884717201065,3.0,19629.656121561617,0.19863154566564847,20.0,29.0,-3926.7320287880393,IT,ZWL,Default
300,2021-05-01,2021-08-03,1.0,16927.9301214409,8.0,19743.289869845707,0.053268002794652804,47.0,17.0,-3987.4442701712906,Agriculture,EUR,Non-Default
301,2020-09-11,2021-04-28,1.0,17100.809858600067,4.0,26870.512763974693,0.16760608887939063,40.0,41.0,18167.73327580692,Services,ZWL,Non-Default
302,2022-01-12,2022-08-19,1.0,37586.29063472063,1.0,3442.6309020815916,0.15736168911918355,59.0,40.0,10044.908037275312,Services,EUR,Default
303,2021-07-01,2022-01-16,1.0,16287.51269676955,7.0,22302.72085956762,0.16905971625921073,37.0,7.0,-6864.290925530502,Agriculture,ZWL,Non-Default
304,2022-05-23,2022-10-03,1.0,2184.148485428549,8.0,3619.66055430774,0.20728432374113775,20.0,11.0,14924.926489860965,Agriculture,GBP,Default
305,2021-02-23,2021-08-18,0.0,31941.742846681213,5.0,15762.10575365486,0.20691358601981735,35.0,37.0,14233.577987471475,IT,AUD,Default
306,2022-07-11,2023-03-05,,30565.0401679708,6.0,3408.802343681938,0.2157878902040323,30.0,50.0,9753.386392255896,Retail,AUD,Default
307,2022-07-13,2022-12-13,1.0,2947.9953854899454,5.0,10324.800888357358,0.2419756270363221,44.0,1.0,4070.5757237844955,Services,GBP,Default
308,2021-08-07,2021-10-03,1.0,4800.893990099941,8.0,3124.3040770532725,0.18710898197117787,44.0,1.0,17012.145490748982,Retail,GBP,Non-Default
309,2022-12-03,2023-03-10,0.0,35603.83499191806,4.0,22715.590832722068,0.0670771445387284,58.0,33.0,-6167.3628436734925,Services,AUD,Non-Default
310,2020-06-01,2021-02-19,1.0,42224.1321765629,6.0,4070.9687375025305,0.226672357046474,19.0,28.0,8810.84778244968,Agriculture,AUD,Non-Default
311,2020-06-20,2020-10-31,1.0,14962.44830718768,4.0,23759.48496674701,0.04493242612624996,53.0,22.0,1801.0611485685513,IT,GBP,Non-Default
312,2021-11-11,2022-09-30,1.0,29903.458823393263,2.0,13331.737149636368,0.11363149510354273,27.0,32.0,6968.458176438071,IT,GBP,Non-Default
313,2020-01-21,2020-08-09,1.0,20887.773415712163,9.0,4965.231330769986,0.1263862050865272,37.0,32.0,5918.435397962159,Manufacturing,ZWL,Non-Default
314,2021-07-04,2021-08-23,,31045.154630231344,2.0,19604.34655303041,0.2173264762441936,56.0,45.0,8852.333886219367,Retail,AUD,Default
315,2020-06-01,2020-11-18,0.0,16128.57010890244,6.0,23735.160999029013,0.06676458712940334,19.0,7.0,171.96233298149127,Agriculture,USD,Default
316,2021-12-31,2022-08-26,1.0,38829.69443662067,3.0,23632.35282204888,0.06092206965391597,61.0,33.0,4884.723218200812,Retail,AUD,Non-Default
317,2021-10-08,2022-03-21,1.0,15463.539383406009,0.0,13065.9748344735,0.22011934306781836,31.0,6.0,-602.8193825354938,Manufacturing,AUD,nan
