loan_id,disbursement_date,expire_date,is_employed,loan_amount,number_of_defaults,outstanding_balance,interest_rate,age,remaining_term,salary,loan_status
c6eda027-2461-46df-bdd8-2fd56cca8260,2022-03-21,2027-02-23,True,25214.07,3,15495.15,13.89,73,60,100167.1,Default
b2460d02-8b38-40a8-84a8-9f6039d07fa4,2024-08-02,2027-07-18,True,26877.61,4,6962.19,11.44,37,36,118557.64,Default
0bfc48c3-af02-48f0-856e-f18406b1aee1,2023-01-25,2025-01-14,False,39240.78,0,4029.43,13.77,49,24,69771.84,Default
14db5009-fab0-4d1e-8965-dd0e45ab8cb6,2021-01-13,2024-12-23,True,37877.03,2,42950.62,24.04,68,48,102624.9,Non-Default
1b34f2d8-2eff-42f6-89ca-595167c4cad6,2022-01-06,2023-01-01,True,11836.25,2,9601.1,4.31,72,12,23887.35,Default
ee1eec79-138e-4d25-b08f-ada1ec7e9312,2023-11-13,2025-11-02,True,10788.28,3,47686.77,15.26,58,24,110811.78,Default
faafc22b-13e5-4240-8edf-1f8d2d923081,2024-07-17,2025-07-12,True,6200.7,1,41210.92,2.52,37,12,105926.55,Default
35880185-6232-42d7-90d2-b7f72dd7115b,2023-11-19,2024-11-13,True,48463.19,1,18169.43,18.4,42,12,22801.45,Default
4281b8f7-8410-4228-a994-5e8d39771d47,2021-03-16,2026-02-18,True,34985.05,3,38571.26,22.58,52,60,88716.61,Default
9786fb91-9052-4043-9885-a6e1fe04add1,2021-03-05,2026-02-07,False,38810.4,5,23448.64,14.87,51,60,38423.2,Default
6f174e4e-b06c-4e86-986d-6cd8eb646e50,2023-05-15,2024-05-09,False,3380.15,0,42528.59,5.58,61,12,63717.4,Default
cf463fc2-e200-4f6d-b5ec-885352db4a23,2023-03-29,2025-03-18,False,29060.94,3,43478.94,9.33,57,24,26396.58,Default
3e80a4b3-92aa-4d27-ad17-bd4de899cfbb,2024-05-21,2027-05-06,False,20657.15,5,21299.75,9.59,44,36,95186.97,Non-Default
01678fb6-a475-4200-b635-2026eed4201c,2024-08-18,2028-07-28,False,20533.66,2,24953.45,7.57,65,48,44699.02,Non-Default
92e47702-36fb-44ba-b17f-267cec510edb,2024-07-20,2028-06-29,False,39854.16,1,28302.08,12.87,35,48,71858.27,Default
aafe4ab2-bc88-46eb-b5bf-025de2acfed8,2021-03-06,2025-02-13,False,34825.86,3,29531.76,14.26,22,48,99973.88,Default
cc57ff27-ebbc-4fbd-a506-9d6e767142ef,2021-07-26,2026-06-30,False,39759.92,0,36346.29,4.37,22,60,105811.86,Non-Default
eeb5aa44-62f7-4859-8fb4-72299b408901,2024-02-22,2027-02-06,True,9185.27,5,25062.11,16.77,27,36,91490.59,Non-Default
3807e91e-4992-4764-b6f7-bf0e5d292c64,2020-04-11,2023-03-27,True,3605.75,5,15412.46,13.5,34,36,58752.84,Non-Default
1b868f2d-60b9-4a60-9608-ae3e3706174c,2022-08-06,2024-07-26,False,32445.09,0,46559.48,19.36,25,24,59304.77,Non-Default
cfa2f752-fd2c-4b08-9598-b73a1d8eeb2b,2021-04-02,2022-03-28,False,23533.66,5,10806.69,9.36,42,12,66949.83,Default
294b3904-4625-4db9-9ee7-c5bfc6bf1ebe,2023-08-15,2024-08-09,True,17130.4,5,49030.78,6.03,73,12,22620.58,Non-Default
61a56e9b-4dd6-4e18-80c5-b933a0be93c6,2022-01-16,2024-01-06,True,3460.03,3,13421.54,12.4,71,24,41691.51,Default
2d851368-3f61-4f0f-9704-55ea882ff279,2021-09-04,2024-08-19,False,1827.52,0,13030.23,11.34,54,36,94740.35,Default
2204b36b-be48-4034-9498-f5f5b109f5d9,2020-02-26,2025-01-30,True,49727.1,4,9039.09,8.17,22,60,40434.87,Non-Default
6ef9438a-4616-4a80-81f9-501ffeb3b4ad,2022-01-15,2024-12-30,True,4962.97,1,43946.28,16.48,69,36,94109.82,Non-Default
e57f313c-fe1d-4bc3-938a-374f485c7887,2021-03-12,2022-03-07,True,15813.46,4,18310.36,11.65,35,12,79972.3,Non-Default
79f36e64-96e1-462b-a90a-9b70e33bf200,2021-09-08,2026-08-13,False,20040.07,0,33170.87,4.29,54,60,114541.54,Default
b476d618-6234-44e0-9f9f-592e88eee5f1,2023-11-08,2027-10-18,True,12883.27,2,35029.74,8.32,39,48,102665.17,Non-Default
face1725-81fa-4677-a16f-1e7c1fdf4370,2022-12-13,2026-11-22,True,24989.02,2,35522.77,18.3,63,48,112306.37,Default
a7ba2714-d38a-4a18-86db-c370411bdc64,2020-10-29,2022-10-19,False,7293.33,0,35000.62,13.16,41,24,112539.25,Default
b6f6a7e7-33d0-4061-88e1-59ef408c1bcd,2021-07-20,2025-06-29,False,42035.38,0,17814.4,5.19,69,48,106238.72,Default
b4cf11dc-3356-4e41-907a-8dac923a8c84,2023-11-15,2028-10-19,True,29715.44,3,19751.14,7.95,50,60,40667.68,Non-Default
6a06c892-0a13-4c25-9351-d0d17ea7960d,2020-04-27,2025-04-01,False,32296.93,3,23000.89,24.12,23,60,35485.3,Non-Default
05ecb59b-1281-4c3d-b419-b9fd1388cf80,2023-12-11,2028-11-14,True,43217.09,2,2163.08,20.17,22,60,68485.37,Non-Default
f6d59ff3-a254-4b6c-a896-0d393a8edb5f,2020-02-13,2023-01-28,False,29050.37,3,43923.33,4.64,60,36,47913.45,Default
69fee3e9-6ac8-407b-bc76-a260cb28a1c0,2024-04-14,2026-04-04,False,13269.67,4,36205.13,11.17,42,24,81179.22,Non-Default
78135d2e-27a8-4d05-a61c-52209a884829,2021-06-16,2026-05-21,True,14024.91,2,29879.1,5.66,68,60,63355.1,Non-Default
4459ce15-7a99-4a87-8aef-04da4437b53c,2020-08-05,2021-07-31,True,25835.46,0,20875.95,12.26,65,12,59550.79,Default
e900d4b1-dff3-4f42-81c2-228814ac4a3c,2023-02-15,2024-02-10,False,37304.69,2,19939.23,4.68,22,12,107202.71,Non-Default
065d5630-3641-4cd9-a03b-d0ba443b9cf2,2022-04-14,2024-04-03,False,42121.07,3,11983.17,10.18,33,24,41422.65,Default
352cc302-a3f1-4d71-b359-77c060455b21,2020-06-10,2022-05-31,True,22841.64,0,19960.0,24.99,70,24,72916.86,Default
d7c29106-d08e-4f8c-9dcc-21d0f16f9372,2020-11-02,2023-10-18,False,46070.93,1,47400.71,4.02,21,36,50368.51,Non-Default
075b0234-7d60-4601-b5ce-5b3ccd5d6c24,2021-01-23,2024-01-08,True,25277.97,5,45134.65,4.97,30,36,68891.55,Non-Default
5aefa6d8-34b5-4183-80c2-c18366221956,2024-07-25,2028-07-04,True,12187.21,1,38282.07,24.06,67,48,43858.22,Non-Default
2495bb16-d87d-4ce0-912f-349a404b199e,2020-10-12,2024-09-21,False,32222.79,0,27491.53,21.26,22,48,94897.87,Default
a3b64c36-66df-4bd4-9770-4c73a03a3a98,2020-11-26,2021-11-21,True,31173.12,2,23814.72,18.66,72,12,99699.94,Default
565a6c99-d596-403a-a863-de166ebd0c3c,2024-06-07,2027-05-23,False,30106.07,2,13065.61,24.45,59,36,104023.08,Non-Default
01c9b92b-f9d9-454d-894b-fa0634294582,2021-01-17,2023-01-07,True,35884.47,4,19194.76,12.64,67,24,107884.17,Default
89440b6e-89eb-4958-a8b8-35e22f357bd6,2023-11-02,2024-10-27,True,37361.62,5,41983.42,3.46,49,12,48848.14,Non-Default
b70df863-e406-4f80-a6bc-39b299d7d3c1,2022-06-26,2024-06-15,True,8301.45,3,28928.81,8.39,60,24,22776.31,Default
978d6b16-6ae8-44b7-9125-17d6e30e0056,2023-07-31,2024-07-25,True,46359.67,1,29830.5,24.14,18,12,105787.79,Default
a722e209-0e9b-469a-bf6d-025c6072cb62,2023-11-17,2024-11-11,False,4768.28,5,31738.25,4.71,22,12,20457.12,Default
1c318894-1cd4-40d2-8bbf-37e98d6077e3,2022-01-26,2026-01-05,False,13311.26,0,43841.89,7.97,74,48,97676.47,Non-Default
c99ab3e6-c75b-4e87-ae70-e556e9ead03f,2023-05-10,2024-05-04,False,5809.0,2,42050.38,22.82,69,12,106642.19,Non-Default
82beb0e3-8dec-4474-9bbf-329ab55eda0e,2021-07-30,2022-07-25,True,12602.65,1,20737.67,22.4,40,12,30352.18,Non-Default
7409b66a-45ec-4016-9a07-3b48daae6cfb,2022-07-03,2023-06-28,False,47996.92,5,45460.5,21.42,54,12,37578.55,Default
ea60ed06-83eb-4e5c-a495-846602600215,2023-02-22,2028-01-27,False,36858.13,4,25526.25,20.69,19,60,67989.61,Non-Default
1b19cf86-a685-4186-846d-b931e8f1a310,2021-04-30,2023-04-20,False,38767.45,3,32776.97,8.94,59,24,67166.7,Default
077f19ca-42fb-4077-97c0-faad3d04a6d7,2020-02-21,2024-01-31,True,34966.33,5,7633.85,3.12,39,48,96082.19,Non-Default
b16e7111-d7dc-45f1-a7f6-2ff6fd5c8c2a,2020-07-28,2022-07-18,False,22529.24,0,49924.3,17.59,27,24,46740.72,Non-Default
1dcdb148-d27e-4a3d-8e5d-57514d58e79a,2022-11-23,2026-11-02,False,48706.18,1,17027.82,15.06,65,48,116403.66,Default
89bb4166-5be3-4ea1-9bb5-c22e38f1d53a,2023-07-12,2026-06-26,False,4620.76,5,26718.2,9.34,20,36,107814.73,Non-Default
34e17971-80cc-4698-a7ae-11453a0ccebf,2020-06-04,2021-05-30,True,12258.52,0,18910.13,12.02,75,12,21869.17,Default
078d8aeb-d1f4-4fae-9442-1ac1b501fcde,2024-02-18,2025-02-12,True,32753.99,0,17344.37,10.58,21,12,109222.29,Default
0d38ff38-ba98-4fdd-9f91-2a87474b6366,2021-12-01,2023-11-21,False,18897.86,3,33523.19,23.63,56,24,42773.75,Default
a8fa9438-f6b2-44af-82bb-9919143c30be,2022-03-06,2026-02-13,False,9066.5,1,35364.81,15.9,32,48,24023.84,Non-Default
66577b0e-fd92-4248-8041-6738e741b979,2021-06-06,2025-05-16,False,38029.45,2,14239.92,15.08,64,48,113691.34,Non-Default
9db1c752-845d-4753-9946-4281176e5392,2022-04-23,2023-04-18,True,36826.39,3,35804.88,24.65,21,12,59429.34,Non-Default
8a1a7aec-5bf9-405b-87ef-9880df20b033,2020-06-24,2023-06-09,False,44053.48,4,46582.37,18.94,68,36,65342.74,Non-Default
580c4447-1313-44ad-9226-fed3215c6bb3,2022-12-03,2024-11-22,True,20266.38,2,33545.93,19.98,22,24,20262.82,Non-Default
0d235d8d-4bf6-4b82-b76c-60c64ed758f0,2022-04-22,2023-04-17,True,2320.89,5,28114.74,6.39,29,12,70020.83,Default
7c8a71e4-c781-4091-b13e-948cd43ef044,2021-01-29,2023-01-19,False,28633.94,0,24144.42,8.75,22,24,80494.4,Default
bbc21335-3577-441e-ab74-ab5d03725307,2023-02-02,2027-01-12,False,27156.34,5,3666.58,11.33,37,48,47327.33,Default
83ba8c88-5926-4e65-897b-707227e9450b,2021-07-20,2024-07-04,True,9907.19,1,47260.96,18.28,20,36,96084.82,Default
79d97331-469d-474c-80e1-d380944335b7,2020-04-04,2025-03-09,True,22431.34,2,28227.63,19.48,72,60,21055.71,Non-Default
51c1e24c-7d9e-4266-ab11-2c352a5e481f,2023-10-20,2025-10-09,True,11511.87,2,36498.56,23.43,74,24,54555.76,Default
1b3c916f-0115-405c-a59a-bbc7f30656bf,2023-09-08,2026-08-23,True,12412.4,3,39017.44,17.2,67,36,63205.17,Non-Default
8f802161-abf3-45a0-8b9e-cc2303931c08,2022-09-27,2024-09-16,False,2026.04,2,47270.48,14.69,22,24,68416.85,Default
eb09379c-9b15-47b8-ad2b-13b0cbf18e49,2023-12-03,2024-11-27,True,41612.38,0,29167.26,22.65,32,12,62543.56,Non-Default
29c6408c-e0f9-46bd-a702-315a6ab8258c,2020-01-13,2022-01-02,False,16386.48,4,2225.1,4.29,36,24,98271.07,Default
89f3ad3d-c510-4942-b915-6bebff2c737c,2020-09-02,2024-08-12,False,45781.92,3,17154.98,11.53,20,48,96411.5,Default
463db5d9-8fd5-4460-942d-8e2c9957559d,2020-04-26,2023-04-11,True,4129.23,2,17885.99,17.19,32,36,94431.1,Non-Default
9b192b27-520c-4ea8-929e-49a7167bf8f2,2023-11-16,2024-11-10,True,45812.71,5,38370.68,15.9,43,12,23343.76,Non-Default
f4fdd3c5-7a39-4402-a92a-1e603130079d,2023-04-16,2024-04-10,True,13994.49,0,48541.86,4.14,25,12,37723.73,Non-Default
58f2b157-d5d3-42f0-813d-dc092b00e04c,2022-09-19,2025-09-03,False,39531.49,0,33564.7,21.71,63,36,55495.4,Default
0e7a633d-aa33-4917-b6c7-844d4164c24e,2022-11-06,2024-10-26,True,29686.18,2,21324.56,19.31,24,24,88090.85,Default
c636a6e1-522e-40c8-bb30-e6aeabe7f549,2022-03-16,2024-03-05,False,16071.91,3,11938.42,14.3,74,24,72375.05,Default
b8f0f48e-c1be-466e-a343-b601de7a4f17,2024-01-23,2026-01-12,False,46164.95,5,22177.71,15.66,60,24,69864.36,Default
76c65222-4234-4552-92e3-ab4af6b67eb3,2022-07-24,2024-07-13,True,11943.67,0,12901.22,9.55,50,24,88382.19,Non-Default
a950122a-b208-4089-906d-71abbd60aa27,2021-05-17,2023-05-07,False,33690.04,1,41077.1,18.11,27,24,63617.95,Non-Default
0e089178-09df-4228-9d21-75052423cebb,2023-04-08,2025-03-28,False,15335.25,3,37811.68,3.4,23,24,88832.08,Non-Default
a8ccc722-aa34-4116-a637-f5b17cc40d63,2022-04-05,2025-03-20,True,39229.39,2,39865.04,3.09,66,36,78213.54,Default
cd3db30e-5deb-4bfb-8340-119c288b9a50,2021-08-23,2025-08-02,True,28421.27,5,2319.83,5.66,68,48,23204.66,Default
689a1aa6-7dcb-4283-b1ae-7624244b4475,2021-04-23,2022-04-18,True,12893.02,1,17072.91,22.39,55,12,91255.22,Non-Default
1b89fffd-5e09-4c9f-ae04-67dc2217ff5f,2020-09-28,2023-09-13,True,14285.24,2,33737.77,11.95,73,36,107758.96,Default
ec17df1b-66e3-40cb-bccc-c4c436436472,2023-09-24,2028-08-28,True,40495.22,0,11934.11,14.5,45,60,79281.08,Non-Default
039aa7b1-a19a-42ea-a920-2041112bcfb1,2020-05-04,2021-04-29,False,36308.39,3,27914.57,20.19,18,12,29528.18,Default
440e364a-4cd1-4344-9422-1d2710e50a92,2022-12-16,2023-12-11,False,5326.39,4,16611.02,6.28,64,12,35003.23,Default
a17e9134-c209-497e-be31-f41e6888fd65,2024-01-14,2027-12-24,False,2238.5,3,41015.34,20.84,20,48,111558.54,Default
97224e4b-9828-4a54-a027-ccc341df9bb3,2024-05-28,2029-05-02,False,9531.46,5,23515.48,16.37,67,60,53779.78,Default
869f9457-5dd3-4621-808b-3e5b1215b135,2024-01-03,2028-12-07,True,33355.52,2,17564.99,5.39,57,60,29201.06,Non-Default
04652b97-2641-4c6b-bb2b-bc227cf126b5,2023-03-20,2024-03-14,False,46369.98,3,42094.49,5.07,42,12,42607.15,Non-Default
fcd07262-4f87-4d66-9f4d-161dc03237b2,2021-08-07,2022-08-02,False,14895.34,5,39405.56,12.88,27,12,38626.47,Default
4906995a-bec0-42a2-83e4-1556d3727ef1,2020-01-24,2024-01-03,True,7382.43,0,34888.1,21.08,58,48,106789.97,Default
629d03e4-7d2d-4e2c-9fb9-8cda5d026b4c,2021-06-21,2024-06-05,True,11894.0,2,22317.02,19.18,25,36,67212.4,Non-Default
3b56ef73-1ac2-44a5-951a-b50f188eb186,2021-03-20,2023-03-10,False,43410.47,0,45242.93,9.92,19,24,35173.81,Non-Default
b898ea1b-224c-4388-9241-fa641e328119,2023-11-21,2028-10-25,False,43110.64,4,6551.98,11.75,19,60,100876.02,Default
3be18ab9-6c25-43bb-b867-29220f731b22,2021-03-28,2026-03-02,False,10947.24,4,47345.92,21.8,53,60,52445.61,Default
0b64997c-4b98-4351-9c45-46924e12c119,2023-03-26,2027-03-05,True,43215.73,3,25276.22,6.39,38,48,30973.45,Default
212d4ca7-afc2-489b-8ffc-1f22bdd1d01f,2023-02-02,2028-01-07,False,29661.8,0,15507.78,13.58,64,60,34919.01,Default
4fb4f566-2288-4132-907c-365ad1877e0c,2023-03-23,2028-02-25,False,45115.55,2,11350.82,8.34,68,60,83770.4,Non-Default
18664212-5e9c-49fa-b582-c949633a3d59,2020-07-25,2023-07-10,True,5987.18,4,19348.05,6.62,71,36,77361.87,Non-Default
2660d5e2-9b62-42fb-bdb2-42e39be1eed8,2020-02-05,2023-01-20,True,25939.03,0,14982.38,13.84,67,36,50875.32,Default
854251e8-41c1-48eb-b923-72a36c3295e4,2024-06-17,2029-05-22,False,27265.61,4,16415.45,7.78,71,60,78690.41,Non-Default
2cbd67c7-caa3-40bd-85f3-b1c3782f62ce,2023-02-07,2025-01-27,False,34464.36,1,35778.97,24.6,42,24,109221.54,Non-Default
e56d450e-06a2-4da7-9ccb-f9054835419f,2023-07-22,2024-07-16,True,36018.29,2,39674.45,10.99,39,12,61831.65,Non-Default
4bee0383-aee1-4258-ac44-595df7330df0,2022-04-13,2025-03-28,False,24401.41,0,6001.7,10.29,41,36,104301.99,Non-Default
8ebdaef2-76b0-45d7-9634-733c17a00744,2020-07-05,2022-06-25,True,7948.1,5,8042.78,11.66,54,24,87680.07,Default
c02621c9-f90e-4345-8d3e-dffa7e3cd664,2021-12-29,2024-12-13,False,2450.99,3,15391.01,18.4,38,36,89360.42,Default
714acc1d-322d-4075-9255-5386cf133b36,2023-07-21,2026-07-05,False,6927.0,5,36231.95,5.82,54,36,45702.91,Non-Default
dfcf7b54-5f5e-4ea9-a278-16bbb7210883,2022-04-24,2024-04-13,True,32882.98,4,20675.69,24.0,39,24,51332.63,Default
66a045e1-4f2a-4e69-91b7-b398596c0d83,2020-11-27,2024-11-06,False,22472.14,1,46764.49,21.54,70,48,118513.36,Non-Default
76902c09-a3df-487a-a2e6-aa061be92088,2024-08-07,2026-07-28,False,11953.19,2,32094.41,2.78,50,24,83364.75,Non-Default
d04a03c2-fbf3-4f38-99fa-846acd228e34,2020-11-07,2025-10-12,True,17227.8,0,6685.27,9.82,35,60,98792.65,Default
42bf29a8-9e92-44f5-8735-522c7bfd1d48,2024-05-26,2028-05-05,True,38368.61,4,41254.61,24.78,29,48,21681.76,Non-Default
788859c9-eee2-4b4f-8d32-06654376cadd,2024-01-24,2025-01-18,True,48129.8,3,39190.18,24.17,48,12,111261.27,Non-Default
fff638a2-9652-413f-9128-fc77b2be38a1,2021-10-03,2023-09-23,False,38451.27,3,30446.56,21.86,34,24,28376.44,Non-Default
3483f1b0-5e05-4441-aecf-3bab2845fc27,2022-08-27,2024-08-16,False,47331.26,2,1073.88,19.48,33,24,55274.47,Non-Default
4bac1ac6-9b0c-4f27-9381-3e8d6807548f,2023-11-03,2024-10-28,True,43426.68,4,47784.65,24.97,42,12,42626.31,Non-Default
3557fdd5-c854-4bd4-aa09-f55411e14c5d,2023-03-25,2025-03-14,False,20231.74,0,22400.06,21.6,53,24,87246.07,Non-Default
218ecacc-0be4-4cd5-96f7-be25c8441d1f,2023-08-29,2025-08-18,False,17027.3,0,7166.66,16.61,75,24,79306.77,Default
f5c46a86-dc00-40f8-9ce5-1b3cfa8982c1,2023-05-02,2026-04-16,False,36436.63,3,35420.27,21.81,60,36,22700.85,Default
3d8b7d10-c49a-4b97-9993-eee0ed56ba00,2023-03-22,2028-02-24,False,15617.68,1,31719.8,16.74,72,60,69354.16,Non-Default
7a4ae78c-3cd5-4f5d-a86a-401d2fbc7b70,2022-10-07,2023-10-02,False,4609.58,0,49128.78,11.99,33,12,64787.23,Default
28a625b1-62d2-4bf8-8488-8299cc2a0482,2023-12-26,2027-12-05,False,19516.95,1,34291.57,7.88,73,48,112072.33,Non-Default
a01f0838-3c33-4511-ae9d-00ed28810e27,2023-01-30,2024-01-25,True,29321.48,3,23653.38,17.46,29,12,112131.12,Non-Default
6870c34e-a0f5-4306-be13-b5ab23670bf6,2024-08-04,2028-07-14,True,47749.71,2,19048.68,13.35,68,48,79250.86,Default
bd256df5-1a09-46fc-b923-31eb938328c9,2020-10-12,2024-09-21,True,1599.02,4,1047.5,19.55,66,48,119880.37,Default
3ef47786-3a94-4a41-820a-c4dfd50c5f1c,2021-02-15,2022-02-10,False,3713.27,0,14139.46,11.72,51,12,77153.64,Default
c9adb537-2428-4fc6-a6a7-0cf6f4df48f4,2022-03-02,2025-02-14,True,6249.85,4,42820.04,5.44,29,36,109048.46,Non-Default
74820b4a-d56d-4c98-b6f1-8892d02acb2a,2022-03-12,2027-02-14,False,15799.93,5,27459.61,7.26,52,60,78607.59,Non-Default
41342fcf-3aa5-468c-8605-de48e7fec564,2024-03-12,2027-02-25,False,44363.93,3,11620.84,16.39,61,36,107030.69,Default
0dfeb7f5-5d86-4a95-b9d9-0614d3e467c9,2023-05-08,2024-05-02,True,37870.83,3,3285.73,21.27,61,12,113975.22,Default
68bb78ab-0338-472d-8851-cdb17b4d2fd8,2020-01-11,2024-12-15,False,2196.34,2,250.97,11.23,36,60,26081.12,Default
686a5480-6da0-4444-97d1-923141fe29e5,2023-12-10,2027-11-19,False,33276.66,1,30600.58,21.96,34,48,77065.81,Default
70d53f41-bab4-4790-923c-7e7697384775,2022-03-01,2024-02-19,True,14777.77,3,12028.43,21.22,30,24,75516.01,Default
8d7f5aa7-30fe-4ec0-9712-4f8d832a3d9b,2022-02-20,2023-02-15,False,30390.95,5,41807.07,2.63,48,12,98344.54,Default
29773ac6-5033-4905-9c91-3fa67ddebb90,2022-02-14,2026-01-24,False,47769.08,4,2049.12,24.2,20,48,62031.33,Default
ce891ed5-5a2b-4dc5-9a95-d9525ff875ae,2023-10-11,2024-10-05,True,7744.21,2,35479.95,9.68,48,12,32159.16,Non-Default
7fc04a75-a124-41cf-ae5f-e04a4890ceba,2020-10-04,2021-09-29,False,45099.08,4,37661.1,19.77,41,12,83022.66,Non-Default
7e4971dc-d459-4a58-98b5-a949c76dc6d3,2022-06-01,2025-05-16,False,11412.64,3,26790.89,12.23,48,36,46315.6,Non-Default
0a8fad5f-5451-4347-ab03-5ebbffcdafba,2020-12-24,2024-12-03,False,21974.23,2,47679.02,19.52,40,48,25599.46,Default
2130c307-b73c-4d33-a652-b9bbcf4eb7a9,2023-05-23,2027-05-02,False,41750.04,2,42166.32,4.1,48,48,38767.51,Default
0feceb61-7c92-4d47-8e95-593268abb107,2022-08-21,2023-08-16,True,1846.76,2,19375.97,19.53,29,12,22170.72,Non-Default
d390f50a-c0fd-4855-966c-2b692ec13f3c,2020-05-14,2022-05-04,True,44944.23,5,21618.88,12.84,58,24,66378.48,Default
02f0f044-d0ad-4844-9526-9ad24b9e940f,2024-07-11,2029-06-15,True,15939.21,5,41034.57,18.69,28,60,22105.5,Default
fe641e89-3801-4fa4-9a5b-b19b3e1f89c4,2021-11-02,2026-10-07,True,11640.91,4,6318.17,4.75,42,60,28303.33,Non-Default
5b86311f-b581-4274-b87d-91374f1abecb,2022-04-27,2025-04-11,True,17924.26,1,1756.83,13.76,19,36,108057.27,Default
60300e01-33a0-41c2-8fd6-fab17b6900b3,2021-03-04,2024-02-17,True,31279.27,4,211.2,7.59,33,36,21528.99,Default
59fff30e-7415-48ce-83ca-e1cbcfb6cea7,2021-05-15,2023-05-05,False,12411.83,1,18823.24,7.87,20,24,87803.24,Non-Default
03b523c2-4d19-4a95-a189-8b325fd1a4b5,2023-01-06,2027-12-11,False,19965.36,1,7855.01,17.33,44,60,95919.2,Non-Default
b44d26b6-6bd2-4bb3-9339-a0837156b8e0,2023-03-20,2028-02-22,True,44414.19,4,5746.44,5.66,66,60,80879.9,Default
17c42ac1-8bce-4de5-b60b-671327054c16,2020-03-20,2022-03-10,True,34756.41,1,23466.6,8.47,21,24,71869.89,Non-Default
cd0fb895-bd22-40ab-8022-2e665e0acb03,2022-10-21,2027-09-25,True,17419.47,4,13846.65,7.25,50,60,117682.71,Non-Default
a4a1ba49-32c3-46f1-96d3-75e986b8d024,2020-09-24,2022-09-14,True,32179.86,0,24637.66,24.3,44,24,99090.68,Default
a20d9cb1-6464-4ec6-b1f9-13cfc0aaebe0,2023-05-20,2024-05-14,True,9412.95,4,39828.18,11.75,37,12,86192.04,Default
119fe97d-9bfb-42c3-87b8-236395971f45,2023-03-17,2028-02-19,False,40613.03,3,37411.83,3.94,29,60,38177.65,Default
a0a8d6c9-c918-4125-bff1-fd5bf01f335a,2021-03-24,2024-03-08,False,9236.95,2,19422.73,3.78,35,36,21658.31,Default
f2bd8633-da8d-480f-80ad-7ad31f99efd7,2022-04-05,2026-03-15,True,30105.43,1,36816.88,23.04,34,48,50724.64,Non-Default
aa31cb8b-be53-4641-8310-abcf5ea0598d,2020-01-20,2021-01-14,False,18430.18,4,49237.87,3.16,57,12,89714.98,Default
f9f28600-65d4-4b13-b096-33d460251eca,2022-10-24,2025-10-08,False,44089.99,4,14925.23,8.76,20,36,69427.6,Non-Default
6ccdb800-0f26-4d27-9fe3-d4089d41ab68,2020-02-26,2024-02-05,False,15843.03,4,34592.38,22.15,65,48,96041.81,Default
d93bcab7-5b04-4216-ba78-dea0f05ed24e,2022-06-16,2027-05-21,True,12957.42,2,2841.66,23.55,51,60,88401.71,Default
53010d85-28e5-4428-be10-61ee41bc7964,2021-06-30,2024-06-14,False,23369.84,1,23580.08,4.46,30,36,31172.56,Non-Default
feeca743-2f06-415f-9c07-41b422d145c5,2023-10-18,2024-10-12,True,45434.46,3,7577.42,8.7,29,12,67917.01,Non-Default
f0c2c280-a510-4b77-901a-075a1029501d,2023-12-12,2025-12-01,False,26598.71,3,47799.34,2.92,61,24,29488.61,Non-Default
65be9595-1f57-498d-bf8e-276fccdd18eb,2023-02-17,2024-02-12,True,37747.9,1,45727.01,19.62,48,12,48341.22,Default
5b4ba736-50da-428a-8beb-07b5f58cc36e,2024-07-01,2028-06-10,False,8179.71,1,49084.55,12.69,75,48,50654.27,Non-Default
905cf1e2-9967-40ed-8a40-d370badb0857,2022-09-17,2023-09-12,True,24134.95,4,29508.2,6.67,46,12,50316.08,Default
17bf0448-b680-4bbc-bdff-1842ee320836,2020-09-09,2025-08-14,False,4331.71,0,3310.89,13.89,63,60,82812.43,Non-Default
de8f757e-326f-4e86-a96d-20f09dbc9456,2020-12-05,2022-11-25,True,23825.06,2,43540.5,12.91,56,24,62583.72,Default
ecad9e95-27bb-4e04-a771-074b2bd24ed8,2021-12-11,2022-12-06,False,28949.42,1,3862.75,19.66,30,12,99183.98,Default
81fd40e2-7cc2-4f7f-beb2-1ac7a8c68c91,2021-01-16,2024-01-01,False,13673.22,3,12354.74,9.48,51,36,89287.85,Default
273db998-e120-47af-ae42-3717f1f17dae,2024-06-13,2026-06-03,False,3669.66,1,47674.44,7.82,33,24,46912.08,Non-Default
c7863ac4-6726-4131-b4d2-456e3baecc74,2020-11-13,2021-11-08,False,42013.97,3,8886.11,9.63,23,12,62311.18,Non-Default
624f7219-bbe5-453a-96df-0477bcc386d3,2022-07-09,2025-06-23,True,6584.54,0,20496.56,13.74,65,36,31734.17,Non-Default
4c2f0cbb-ce08-42b7-9077-f4bae2305cb1,2020-12-04,2024-11-13,False,22003.44,0,7203.2,15.04,73,48,73174.87,Non-Default
7be6ec55-fc37-40fa-b42b-ed5b9c473406,2021-03-20,2023-03-10,True,26028.93,2,27525.73,16.95,64,24,90105.48,Non-Default
30ff2fd0-d7db-43fb-82c9-2606da4e698f,2023-10-06,2025-09-25,False,7823.8,1,14925.83,4.67,48,24,105083.13,Non-Default
86ae92a4-057e-4b57-a50c-bc98459c1ae2,2024-03-12,2027-02-25,False,12454.5,5,7488.45,9.72,27,36,52263.27,Non-Default
110e80ca-da21-4219-af79-4d4fa246ec9e,2024-03-11,2029-02-13,False,9393.44,0,30355.26,6.77,40,60,25672.38,Default
